frame_id,timestamp,predicted_driver_state
0,0.0,distracted
1,0.05,distracted
2,0.1,distracted
3,0.15,distracted
4,0.2,distracted
5,0.25,distracted
6,0.3,distracted
7,0.35,distracted
8,0.4,distracted
9,0.45,distracted
10,0.5,distracted
11,0.55,distracted
12,0.6,distracted
13,0.65,distracted
14,0.7,distracted
15,0.75,distracted
16,0.8,distracted
17,0.85,distracted
18,0.9,distracted
19,0.95,distracted
20,1.0,distracted
21,1.05,distracted
22,1.1,distracted
23,1.15,distracted
24,1.2,distracted
25,1.25,distracted
26,1.3,distracted
27,1.35,distracted
28,1.4,distracted
29,1.45,distracted
30,1.5,distracted
31,1.55,distracted
32,1.6,distracted
33,1.65,distracted
34,1.7,distracted
35,1.75,distracted
36,1.8,distracted
37,1.85,distracted
38,1.9,distracted
39,1.95,distracted
40,2.0,distracted
41,2.05,distracted
42,2.1,distracted
43,2.15,distracted
44,2.2,distracted
45,2.25,distracted
46,2.3,distracted
47,2.35,distracted
48,2.4,distracted
49,2.45,alert
50,2.5,alert
51,2.55,alert
52,2.6,alert
53,2.65,alert
54,2.7,alert
55,2.75,alert
56,2.8,alert
57,2.85,alert
58,2.9,alert
59,2.95,alert
60,3.0,alert
61,3.05,alert
62,3.1,alert
63,3.15,alert
64,3.2,alert
65,3.25,alert
66,3.3,alert
67,3.35,alert
68,3.4,alert
69,3.45,alert
70,3.5,alert
71,3.55,alert
72,3.6,alert
73,3.65,alert
74,3.7,alert
75,3.75,alert
76,3.8,alert
77,3.85,alert
78,3.9,alert
79,3.95,alert
80,4.0,alert
81,4.05,alert
82,4.1,alert
83,4.15,alert
84,4.2,alert
85,4.25,alert
86,4.3,alert
87,4.35,alert
88,4.4,alert
89,4.45,alert
90,4.5,alert
91,4.55,alert
92,4.6,alert
93,4.65,alert
94,4.7,alert
95,4.75,alert
96,4.8,alert
97,4.85,alert
98,4.9,alert
99,4.95,alert
100,5.0,alert
101,5.05,alert
102,5.1,alert
103,5.15,alert
104,5.2,alert
105,5.25,alert
106,5.3,distracted
107,5.35,distracted
108,5.4,distracted
109,5.45,distracted
110,5.5,distracted
111,5.55,distracted
112,5.6,distracted
113,5.65,distracted
114,5.7,distracted
115,5.75,distracted
116,5.8,distracted
117,5.85,distracted
118,5.9,distracted
119,5.95,distracted
120,6.0,distracted
121,6.05,distracted
122,6.1,distracted
123,6.15,distracted
124,6.2,distracted
125,6.25,distracted
126,6.3,distracted
127,6.35,distracted
128,6.4,distracted
129,6.45,distracted
130,6.5,distracted
131,6.55,distracted
132,6.6,distracted
133,6.65,distracted
134,6.7,distracted
135,6.75,distracted
136,6.8,distracted
137,6.85,distracted
138,6.9,distracted
139,6.95,distracted
140,7.0,distracted
141,7.05,distracted
142,7.1,distracted
143,7.15,distracted
144,7.2,distracted
145,7.25,distracted
146,7.3,distracted
147,7.35,distracted
148,7.4,distracted
149,7.45,distracted
150,7.5,distracted
151,7.55,distracted
152,7.6,distracted
153,7.65,distracted
154,7.7,distracted
155,7.75,distracted
156,7.8,distracted
157,7.85,distracted
158,7.9,distracted
159,7.95,distracted
160,8.0,alert
161,8.05,alert
162,8.1,alert
163,8.15,alert
164,8.2,alert
165,8.25,alert
166,8.3,alert
167,8.35,distracted
168,8.4,alert
169,8.45,alert
170,8.5,alert
171,8.55,alert
172,8.6,alert
173,8.65,alert
174,8.7,alert
175,8.75,alert
176,8.8,alert
177,8.85,alert
178,8.9,alert
179,8.95,alert
180,9.0,alert
181,9.05,alert
182,9.1,alert
183,9.15,alert
184,9.2,alert
185,9.25,alert
186,9.3,alert
187,9.35,alert
188,9.4,alert
189,9.45,alert
190,9.5,alert
191,9.55,alert
192,9.6,alert
193,9.65,alert
194,9.7,alert
195,9.75,alert
196,9.8,alert
197,9.85,alert
198,9.9,alert
199,9.95,alert
200,10.0,alert
201,10.05,alert
202,10.1,alert
203,10.15,alert
204,10.2,alert
205,10.25,alert
206,10.3,alert
207,10.35,alert
208,10.4,alert
209,10.45,alert
210,10.5,alert
211,10.55,alert
212,10.6,alert
213,10.65,alert
214,10.7,alert
215,10.75,alert
216,10.8,alert
217,10.85,distracted
218,10.9,distracted
219,10.95,distracted
220,11.0,distracted
221,11.05,distracted
222,11.1,distracted
223,11.15,distracted
224,11.2,distracted
225,11.25,distracted
226,11.3,distracted
227,11.35,distracted
228,11.4,distracted
229,11.45,distracted
230,11.5,distracted
231,11.55,distracted
232,11.6,distracted
233,11.65,distracted
234,11.7,distracted
235,11.75,distracted
236,11.8,distracted
237,11.85,distracted
238,11.9,distracted
239,11.95,distracted
240,12.0,distracted
241,12.05,distracted
242,12.1,distracted
243,12.15,distracted
244,12.2,distracted
245,12.25,distracted
246,12.3,distracted
247,12.35,distracted
248,12.4,distracted
249,12.45,distracted
250,12.5,distracted
251,12.55,distracted
252,12.6,distracted
253,12.65,distracted
254,12.7,distracted
255,12.75,distracted
256,12.8,distracted
257,12.85,distracted
258,12.9,distracted
259,12.95,distracted
260,13.0,distracted
261,13.05,distracted
262,13.1,distracted
263,13.15,distracted
264,13.2,distracted
265,13.25,distracted
266,13.3,distracted
267,13.35,distracted
268,13.4,distracted
269,13.45,distracted
270,13.5,distracted
271,13.55,alert
272,13.6,alert
273,13.65,alert
274,13.7,alert
275,13.75,alert
276,13.8,alert
277,13.85,distracted
278,13.9,alert
279,13.95,alert
280,14.0,alert
281,14.05,alert
282,14.1,alert
283,14.15,alert
284,14.2,alert
285,14.25,alert
286,14.3,alert
287,14.35,alert
288,14.4,alert
289,14.45,alert
290,14.5,alert
291,14.55,alert
292,14.6,alert
293,14.65,alert
294,14.7,alert
295,14.75,alert
296,14.8,alert
297,14.85,alert
298,14.9,alert
299,14.95,alert
300,15.0,alert
301,15.05,alert
302,15.1,alert
303,15.15,alert
304,15.2,alert
305,15.25,alert
306,15.3,alert
307,15.35,alert
308,15.4,alert
309,15.45,alert
310,15.5,alert
311,15.55,distracted
312,15.6,distracted
313,15.65,distracted
314,15.7,distracted
315,15.75,distracted
316,15.8,distracted
317,15.85,distracted
318,15.9,alert
319,15.95,alert
320,16.0,alert
321,16.05,alert
322,16.1,alert
323,16.15,alert
324,16.2,alert
325,16.25,alert
326,16.3,alert
327,16.35,alert
328,16.4,distracted
329,16.45,distracted
330,16.5,distracted
331,16.55,distracted
332,16.6,distracted
333,16.65,distracted
334,16.7,distracted
335,16.75,distracted
336,16.8,distracted
337,16.85,distracted
338,16.9,distracted
339,16.95,distracted
340,17.0,distracted
341,17.05,distracted
342,17.1,distracted
343,17.15,distracted
344,17.2,distracted
345,17.25,distracted
346,17.3,distracted
347,17.35,distracted
348,17.4,distracted
349,17.45,distracted
350,17.5,distracted
351,17.55,distracted
352,17.6,distracted
353,17.65,distracted
354,17.7,distracted
355,17.75,distracted
356,17.8,distracted
357,17.85,distracted
358,17.9,distracted
359,17.95,distracted
360,18.0,distracted
361,18.05,distracted
362,18.1,distracted
363,18.15,distracted
364,18.2,distracted
365,18.25,distracted
366,18.3,distracted
367,18.35,distracted
368,18.4,distracted
369,18.45,distracted
370,18.5,distracted
371,18.55,distracted
372,18.6,distracted
373,18.65,distracted
374,18.7,distracted
375,18.75,alert
376,18.8,alert
377,18.85,alert
378,18.9,alert
379,18.95,alert
380,19.0,alert
381,19.05,alert
382,19.1,alert
383,19.15,alert
384,19.2,alert
385,19.25,alert
386,19.3,alert
387,19.35,alert
388,19.4,alert
389,19.45,distracted
390,19.5,distracted
391,19.55,distracted
392,19.6,distracted
393,19.65,alert
394,19.7,distracted
395,19.75,alert
396,19.8,distracted
397,19.85,distracted
398,19.9,distracted
399,19.95,distracted
400,20.0,alert
401,20.05,distracted
402,20.1,distracted
403,20.15,distracted
404,20.2,distracted
405,20.25,distracted
406,20.3,distracted
407,20.35,distracted
408,20.4,distracted
409,20.45,distracted
410,20.5,distracted
411,20.55,distracted
412,20.6,distracted
413,20.65,distracted
414,20.7,distracted
415,20.75,distracted
416,20.8,alert
417,20.85,alert
418,20.9,distracted
419,20.95,distracted
420,21.0,distracted
421,21.05,distracted
422,21.1,distracted
423,21.15,distracted
424,21.2,distracted
425,21.25,distracted
426,21.3,distracted
427,21.35,distracted
428,21.4,distracted
429,21.45,distracted
430,21.5,distracted
431,21.55,distracted
432,21.6,distracted
433,21.65,alert
434,21.7,alert
435,21.75,distracted
436,21.8,distracted
437,21.85,distracted
438,21.9,distracted
439,21.95,distracted
440,22.0,distracted
441,22.05,distracted
442,22.1,distracted
443,22.15,distracted
444,22.2,distracted
445,22.25,distracted
446,22.3,distracted
447,22.35,distracted
448,22.4,distracted
449,22.45,distracted
450,22.5,distracted
451,22.55,distracted
452,22.6,distracted
453,22.65,distracted
454,22.7,distracted
455,22.75,distracted
456,22.8,distracted
457,22.85,distracted
458,22.9,distracted
459,22.95,distracted
460,23.0,distracted
461,23.05,distracted
462,23.1,distracted
463,23.15,distracted
464,23.2,distracted
465,23.25,distracted
466,23.3,distracted
467,23.35,distracted
468,23.4,distracted
469,23.45,distracted
470,23.5,distracted
471,23.55,distracted
472,23.6,distracted
473,23.65,distracted
474,23.7,distracted
475,23.75,distracted
476,23.8,distracted
477,23.85,distracted
478,23.9,distracted
479,23.95,distracted
